;link;type;rating;count;title;country;size;percentage;year;badge;price;main_description;usps;secondary_description;taste;complementaries;grape;label;certificate;producer_description;producer
278;https://www.gall.nl/cabolani-pinot-bianco-friuli-aquileia-wit-75cl-122769.html;Fruit Lover;;;Ca'Bolani Pinot Bianco Friuli Aquileia;Italië;75CL;13%;2021;2e halve prijs;10.69;Fruitige en verfrissende 100% pinot bianco uit de Friuli-streek. Je ontdektbloemige geuren van acacia met witte perzik en tropisch fruit. Lekker bij vis ofpasta met kipfilet.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];In de Friuli-streek vind je allerlei verschillende druiven. Lokale maar ook internationale zoals de pinot bianco die je misschien beter kent onder zijn Franse naam: pinot blanc. De wijn rijpt op zijn dode gistcellen (sur lie) en krijgt daardoor een goede balans. Je ontdekt bloemige geuren van acacia met witte perzik en tropisch fruit. Hij is fruitig en verfrissend. Schenk hem als aperitief of aan tafel bij voorgerechten met vis of een pasta met kipfilet.;;;Pinot blanc, Pinot bianco;Bevat sulfur dioxide and sulfits;2 keer bekroond;Tenuta Ca’Bolani is het grootste aaneengesloten wijnbedrijf van Noord-Italië. Het bedrijf beschikt over 550 hectare wijngaard in de Friuli-streek die grenst aan Slovenië. Een kruispunt van Latijnse, Germaanse en Slavische invloeden. Op de plek van Ca’Bolani (Aquileia) werden ruim 2000 jaar geleden al wijngaarden aangelegd door de Romeinen. Door de unieke ligging aan de Adriatische Zee profiteren de wijngaarden van zowel verkoelende winden uit zee, als uit de bergen. De verschillende bodems van de streek zijn geschikt voor de aanplant van een groot aantal druivenrassen. Hiervan worden voornamelijk monocépages gemaakt. Sinds 1970 is het bedrijf in handen van Zonin, een grote producent uit het nabijgelegen Veneto die ook beschikt over wijngaarden in Toscane, Piemonte, Lombardije, Sicilië en Puglia.;Ca’Bolani
279;https://www.gall.nl/stellenbosch-drive-special-reserve-cabernet-sauvig-rood-75cl-381411.html;Easy Rider;4.5;17.0;Stellenbosch Drive Special Reserve Cabernet Sauvig;Zuid-Afrika;75CL;14%;2020;2e halve prijs;9.99;Soepele Zuid-Afrikaanse rode blend gemaakt van cabernet sauvignon en shiraz. Beide druiven staan bekend om hun donkere schil en krachtige smaak. Toch zacht met rijpe pruimen en zwarte bessen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Een heerlijke wijn uit Stellenbosch, Zuid-Afrika. Fraai donkerrode wijn, vol zwart fruit. Stevig van smaak met wat vanille door de houtlagering. Heerlijk bij rood vlees of stoofpotjes. Deze reserva komt van speciaal geselecteerde wijngaarden.;pruimen,bessenen houtrijping;gebraden kipen de borrel;Cabernet sauvignon, Shiraz;Bevat sulfur dioxide and sulfits;1 keer bekroond;Sinds 2002 is Origin Wine gegroeid van een bedrijf van 2 man tot een bedrijf met 167 werknemers die met elkaar meer dan 40 miljoen liter wijn per jaar verkopen. Dit bedrijf uit Stellenbosch exporteert wijnen naar onder andere Engeland, Rusland, Canada, Zweden en natuurlijk Nederland. Ze maken wijnen in alle prijsklassen en kwaliteiten.;Origin Wine
280;https://www.gall.nl/deloach-russian-river-chardonnay-wit-75cl-394084.html;Big White;;;DeLoach Russian River Chardonnay;Verenigde Staten;75CL;14,1%;2019;2e halve prijs;27.19;Californische chardonnay, duurzaam verbouwd en gemaakt volgens de stijl van de Bourgogne. Met de geur van witte bloemen, peer, mandarijn, nootmuskaat en vanille.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];DeLoach is gespecialiseerd in het verbouwen van de Bourgogne-druiven pinot noir en chardonnay. Net als in de Bourgogne vernoemd DeLoach zijn wijnen het liefste naar de wijngaard of de specifieke herkomst van de druiven. In het geval van deze Russian River Valley Chardonnay is dat een relatief groot wijngebied. Als het een Bourgogne was, dan zou je deze wijn kunnen zien als een wijn met de naam van een gemeente-appellatie. Bijvoorbeeld een Meursault. Maar dan met de geur van witte bloemen, peer, mandarijn, nootmuskaat en vanille.;vol,geconcentreerden tropisch fruit;kip ,gebakken visen kalfsvlees;Chardonnay;Bevat sulfur dioxide and sulfits;;DeLoach Vineyards is een boutique winery in het Californische Santa Rosa, gelegen op een uur rijden ten noorden van San Francisco. De wijngaarden van DeLoach behoren toe aan het familiebedrijf Boisset, dat vooral veel wijngaarden in Frankrijk bezit. Je kent ze wellicht van Domaine de la Vougeraie of die andere Bourgogne producent Jean-Claude Boisset. Het motto van Boisset is ‘When people are silent, the earth can speak.’ Duurzame wijnbouw staat bij de familie hoog in het vaandel.;DeLoach
281;https://www.gall.nl/ironstone-ranahan-ranch-chardonnay-wit-75cl-161039.html;Big White;4.1;9.0;Ironstone Ranahan Ranch Chardonnay;Verenigde Staten;75CL;13,5%;2019;2e halve prijs;6.59;De Ironstone Ranahan Ranch Chardonnay is een Californische witte wijn. Hij wordt gemaakt van 100% Chardonnay. Dit is de belangrijkste witte druif van de zuidwestelijke staat Californië.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De wijn is fruitig met een zachte vanilleachtige afdronk. In de wijn proef je gele appels en tropisch fruit zoals mango, banaan en papaja. Schenk hem in combinatie met gerookte zalm (al dan niet in een salade) of bij een gegrilde kip. Ook heerlijk bij in de boter gebakken witvis.;tropisch fruit,vanilleen rijk;kipen vis of pasta met romige saus;Chardonnay;Bevat sulfur dioxide and sulfits;1 keer bekroond;De Kautz familie produceert wijnen in Californië in de districten Lodi en Sierra Foothills, midden in het oude 'Goudmijnen district'. Ze staan bekend om hun mooie wijnen, gastvrijheid en culinaire centrum. In de gigantische tuinen rondom de wijngaarden staan goudmijn replica's. Daarnaast is er een openlucht theater dat veel gebruikt wordt voor evenementen. En natuurlijk kun je wijnen proeven in het proeflokaal.;Ironstone
282;https://www.gall.nl/famille-bougrier-confidences-touraine-sauvignon-wit-75cl-403059.html;Fresh Prince;4.5;23.0;Famille Bougrier Confidences Touraine Sauvignon;Frankrijk;75CL;12,5%;2021;2e halve prijs;9.98;In deze verkwikkende wijn van de familie Bougrier proef je limoen, grapefruit, groene appel en een lichte mineraliteit. Schenk hem als aperitief of in combinatie met geitenkaas, lichte bereidingen van vis of gerechten met schaal- en schelpdieren zoals een mosselpan.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Ook heerlijk bij Hollandse asperges met ham of zalm.Touraine is de naam van het wijngebied rondom de stad Tours. De streek staat bekend om zijn frisse, aromatische witte wijnen gemaakt van de druif sauvignon blanc.;fris en opwekkend;aperitiefen salades;Sauvignon blanc;Bevat sulfur dioxide and sulfits;2 keer bekroond;De familie Bougrier maakt al sinds 1885 wijnen in de Franse Loirestreek. Van het uiterste westen aan de Atlantische Oceaan tot aan het centrale gedeelte van de Loire. Dus van Muscadet Sèvre et Maine, waar de druivenstokken met hun wortels bijna in de Atlantische Oceaan staan aangeplant, tot aan de beroemde appellaties Sancerre en Pouilly-Fumé. Inmiddels is de vijfde generatie van dit onafhankelijke wijnhuis aan het roer. De focus ligt op witte wijnen gemaakt van de typische Loiredruiven chenin blanc, sauvignon blanc en melon de bourgogne. Daarnaast maken ze een bescheiden aandeel rosé en rode wijn. De stijl van het wijnhuis en de streek kenmerkt zich door elegantie, fruitigheid en frisheid.;SA Bougrier
283;https://www.gall.nl/errazuriz-max-sauvignon-blanc-wit-75cl-414409.html;Fresh Hammer;;;Errazuriz Max Sauvignon Blanc;Chili;75CL;13,5%;2021;2e halve prijs;13.99;Chileense merlot waarvan de druiven staan aangeplant op een bodem rijk aan klei. De Max IV-wijngaard ligt in de Aconcagua Valley. Ontdek rood fruit, specerijen en elegante tannines. Heerlijk bij een zelfgemaakte hamburger van de grill, worstjes of Hollandse kaas.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Max-wijnen van Errazuriz komen van bijzonder gunstig gelegen wijngaarden, die zijn vernoemd naar de oprichter van dit Chileense wijnbedrijf: Don Maximiano Errázuriz. Voor deze merlot komen de druiven uit de Max IV-wijngaard in de Aconcagua Valley. Deze hebben een bodem rijk aan klei, ideaal voor de aanplant van merlot. De wijn rijpt 12 maanden op Franse eikenhouten vaten, waarvan een kwart nieuw. Hij heeft frisheid, finesse en elegantie met tonen van rode bessen, pruimen en aardbeien. Daarnaast ontdek je specerijen, gedroogde kruiden en gepolijste tannines. Schenk hem als aperitief of bij worstjes, hamburgers of oude kaas.;rood fruit,specerijenen elegante tannines;hamburger van de grill ,worstjesen Hollandse kaas;Sauvignon blanc;Bevat sulfur dioxide and sulfits;1 keer bekroond;In 1870 plantte Don Maximiano Errázuriz Franse druivensoorten aan in de Aconcagua Valley in Chili. Het was de start van Viña Errázuriz. In de jaren ’30 kocht Don Alfonso Chadwick Errázuriz een domein van 300 hectare in de Alto Maipo Valley. Als captain van het Chileense polo-team legde hij een polo-veld aan op zijn domein. Een deel van dit domein is inmiddels weer verkocht, maar nog altijd bezit Errazuriz de beste 25 hectare. Inmiddels staat het oude polo-veld aangeplant met druiven en wordt er een wijn gemaakt ter nagedachtenis van de in 1993 overleden Don Alfonso: Viñedo Chadwick. In 2016 werd deze wijn als eerste Chileense wijn bekroond met de perfecte score van 100 punten door James Suckling.;Errazuriz
284;https://www.gall.nl/kanonkop-kadette-magnum-rood-150cl-381438.html;Easy Rider;4.4;17.0;Kanonkop Kadette Magnum;Zuid-Afrika;150CL;14%;2018;2e halve prijs;27.19;Bij het prestigieuze Kanonkop worden de Kadette wijnen gemaakt van aangekochte druiven van collega druivenboeren. De Cape Blend bevat altijd een deel pinotage. De wijn heeft heel veel smaak, een beetje geroosterd en vol bessen, kersen en zwart fruit. Nu op dubbele flesmaat.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];"Een mooie wijn die ieder jaar weer in de prijzen valt. Voor deze wijn wordt een mix van verschillende druiven gebruikt: cabernet sauvignon, merlot en pinotage. Dit wordt ook wel de 'cape blend' genoemd omdat er pinotage in zit. De wijn heeft heel veel smaak, een beetje geroosterd en vol bessen, kersen en zwart fruit. Internationaal een topper.
Extra feestelijke Magnum (150cl)
Deze flessen zijn superhandig voor je kerstdiner. Met 1 fles heb je direct voldoende. Of als supercadeau! Wist je dat je magnum uitspreekt als mAgnum en niet als mEgnum (want dat is een ijsje). En het bewaarpotentieel van een magnum langer is doordat er in verhouding minder zuurstof bij de wijn komt, dus rijpt de wijn langzamer op de fles.";rijp zwart fuiten intens en soepele tannines;stoofschotel en wild;Pinotage, Merlot, Cabernet sauvignon;Bevat sulfur dioxide and sulfits;5 keer bekroond;Het Zuid-Afrikaanse wijnhuis Kanonkop Estate is gelegen op de hellingen van de Simonsberg in Stellenbosch. Het wijnhuis is vernoemd naar een heuvel (‘kop’ in het Afrikaans) van waaraf in de 17e eeuw een kanon werd afgeschoten als er een VOC-schip in de buurt van Kaapstad voer. Het teken voor de lokale boeren om naar de stad te gaan en het schip te bevoorraden. Met name de beste wijnen van Kanonkop worden gezien als de Premier Cru wijnen van Zuid-Afrika. Het domein werd gekocht door de Zuid-Afrikaanse oud-politicus Jacobus Wilhelmus Sauer. Tegenwoordig is het bedrijf nog altijd in handen van zijn nazaten. Inmiddels de vierde generatie van deze familie.;Kanonkop
285;https://www.gall.nl/boschkloof-syrah-rood-75cl-385352.html;Big Red;5.0;1.0;Boschkloof Syrah;Zuid-Afrika;75CL;14%;2020;2e halve prijs;17.98;Zuid-Afrikaanse syrah afkomstig van de meest zonnige percelen van Boschkloof. Je ruikt viooltjes, versgemalen witte peper en donker bosfruit in deze wijn. Heerlijk bij spicy food!;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];;donker bosfruiten peperig;spicy gerechten;Syrah;Bevat sulfur dioxide and sulfits;4 keer bekroond;In Stellenbosch vind je het kleine wijnbedrijf Boschkloof. Het wijnhuis wordt gerund door de Borman familie. Hun motto is 'inconsessum persequor'. Een ambitieus motto dat betekent: altijd op zoek naar het onmogelijke. Hiermee dagen ze zichzelf steeds weer uit om nog betere wijnen te maken. En daar profiteren wij van.;Boschkloof
286;https://www.gall.nl/j.-de-villebois-pinot-noir-rood-75cl-105651.html;Fruit Smoothie;4.2;29.0;J. de Villebois Pinot Noir;Frankrijk;75CL;12,5%;2021;2e halve prijs;9.98;In de Loire maakt de Nederlandse wijnmaker J. de Villebois een sappige en soepele pinot noir. Licht rood van kleur met de smaak van aardbei, rode kersen, bosgrond en zijdezachte tannines.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Een zachte, zeer soepele pinot nior uit de Loire. Boordevol sappig, rood zomerfruit. Met een zachte afdronk. Heerlijk om lichtgekoeld te schenken.;kers,besen zacht;paté ,kipen varkensvlees;Pinot noir;Bevat sulfur dioxide and sulfits;5 keer bekroond;De voorouders van de Nederlander Joost de Willebois komen uit Frankrijk. Ooit werd zijn achternaam ook geschreven met een V. Na een eerdere carrière bij Shell (in Frankrijk) en vele jaren in de financiële dienstverlening kocht Joost in 2004 een wijndomein in de Loire. De naam van het domein werd uiteraard Villebois. Weer geschreven met een V en de cirkel was rond. Bij Villebois geloven ze: ‘behind every bottle of great wine, stands a great winemaker’. Daarom werken ze met Chief Winemaker Thierry Merlet. Hij is een ware sauvignon blanc-specialist. De druif waarop Villebois zich heeft toegelegd. Ze produceren geweldige sauvignon blanc in de Loire: van de Touraine tot aan Menetou-Salon, Sancerre en Pouilly-Fumé.;Villebois
287;https://www.gall.nl/groot-constantia-sauvignon-blanc-wit-75cl-380806.html;Fresh Hammer;4.8;6.0;Groot Constantia Sauvignon Blanc;Zuid-Afrika;75CL;13%;2022;2e halve prijs;15.98;Frisse, lichte sauvignon blanc die je glas uit knalt. Aromatisch met groene kruiden, limoen en passievrucht. De wijn is afkomstig van de oudste winery van Zuid-Afrika, dicht bij de kust.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Typisch Sauvignon Blanc uit Zuid-Afrika. De verkoelende invloed vanuit zee zorgt voor de frisse, elegante wijnen van de sauvignon blanc druif. De wijn zit vol passievrucht en groene kruiden, droog en strak en zachter van smaak dan Franse Sauvignons. Bekroond in De Grote Hamersma met een 8.;verfrissend,vlierbloesemen kiwi;salades ,garnalenen het aperitief;Sauvignon blanc;Bevat sulfur dioxide and sulfits;3 keer bekroond;Het wijndomein Groot Constantia ligt ten zuiden van Kaapstad. De gebouwen zijn gebouwd in Kaap-Hollandse stijl. Constantia was het eerste wijndomein in Zuid-Afrika. Het is opgericht door VOC gouverneur, Simon van der Stel. De eerste wijnranken zijn daar aangeplant door Hugenoten die op het domein werkten. In de loop der jaren hebben de wijnen van Constantia een enorm goede naam opgebouwd. Napoleon en de Russische Tsarin dronken de bijzondere dessertwijnen van dit domein. Later werd Constantia opgesplitst in Klein Constantia en Groot Constantia.;Groot Constantia
288;https://www.gall.nl/dominio-de-fontana-blanco-bio-wit-75cl-111376.html;Fresh Hammer;4.5;11.0;Dominio de Fontana Blanco Bio;Spanje;75CL;12%;2021;2e halve prijs;7.98;Spaanse blend van sauvignon blanc met verdejo uit de DO Uclés. Je proeft kruisbessen, vers gemaaid gras, venkel, witte peper en een hint van mineraliteit.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Dankzij de aanplant op een hoogte van 700 tot 900 meter zijn er grote verschillen in temperatuur tussen dag en nacht. Dit zorgt voor goede wijnen met een aangename frisheid. In deze blend van sauvignon blanc met verdejo proef je kruisbessen, vers gemaaid gras, venkel, witte peper en een hint van mineraliteit. Schenk deze wijn van Dominio de Fontana bij tapas, Spaanse visgerechten of gamba's a la plancha.;kruisbes,venkelen witte peper;tapasen gamba's;Sauvignon blanc, Verdejo;Bevat sulfur dioxide and sulfits;4 keer bekroond;Zo’n 100 kilometer ten zuidoosten van Madrid bevindt zich het beschermde herkomstgebied DO Uclés. Een tamelijk nieuw wijngebied, want pas sinds 2005 heeft Uclés de status van DO. Daarvoor werd er al wijn geproduceerd, maar kwam deze op de markt onder de naam van het grootste wijngebied ter wereld: Castilla-La Mancha. Bodegas & Viñedos Dominio de Fontana is een grote producent (400 ha) uit Uclés. De druiven staan aangeplant op 700 tot 900 meter hoogte. Dat geeft de druiven naast de intense warmte gedurende de dag een aangename frisheid ‘s nachts. De wijngaarden worden duurzaam verbouwd zonder het gebruik van pesticiden en met een minimale interventie van de mens.;Bodegas & Viñedos Dominio de Fontana
289;https://www.gall.nl/penfolds-koonunga-hill-shiraz-rood-75cl-126691.html;Easy Rider;4.7;6.0;Penfolds Koonunga Hill Shiraz;Australië;75CL;14,5%;2019;2e halve prijs;11.98;Koonunga Hill klinkt als een geografische benaming, maar is eigenlijk een submerk van Penfolds. Het merk is vernoemd naar een van de wijngaarden in Barossa Valley.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Koonunga Hill klinkt als een geografische benaming, maar is eigenlijk een submerk van Penfolds. Het merk is vernoemd naar een van de wijngaarden in Barossa Valley. Maar de shiraz druiven voor deze wijn zijn afkomstig van verschillende topwijngebieden in South Australia: McLaren Vale, Wrattonbully, Barossa Valley en Padthaway. Hij rijpt 11 maanden op Amerikaans en Frans eiken. Je proeft pruimen, drop, specerijen en vanille. Heerlijk om te schenken bij gerechten van de barbecue, gemarineerde spareribs of kruidige stoofschotels.;zoetkruidig,peperen vol;gebraden rood vleesen spareribs;Shiraz;Bevat sulfur dioxide and sulfits;2 keer bekroond;Vraag een willekeurige wijnliefhebber naar de beroemdste wijn van Australië en hij zal zeggen: ‘Penfolds Grange’. Het wijnhuis achter deze absolute cultwijn is Penfolds. De uitgebreide range topwijnen van Penfolds heeft een uitstekend bewaarpotentieel. Het wijnhuis beschikt over een enorm wijngaardareaal dat zeer uitgestrekt is. Dat biedt ze de gelegenheid om naast de topwijnen ook een aantal geweldige instapwijnen te maken met een zeer constante kwaliteit. Om dit te kunnen garanderen zijn deze wijnen blends van druiven uit verschillende regio’s in zuidoost Australië. Ieder met zijn eigen smaak en karakter. Door te zoeken naar de perfecte blend zijn de wijnen zeer goed in balans.;Penfolds Barossa Valley
